2.017,28.238,0.52826,1.9058,0.023254,0.1161
2.4114,29.102,0.57946,1.8372,0.041953,0.054645
2.512,29.452,0.55886,1.6753,0.055028,0.17844
2.4405,26.958,0.74904,1.6748,0.068316,0.26727
2.4969,24.254,0.97548,1.8502,0.062476,0.28985
2.7539,22.626,0.99122,2.0971,0.02775,0.25217
2.6322,15.437,0.87188,2.3161,0.00010622,0.04041
2.5401,19.276,0.97888,2.244,0.25542,0.23324
2.4781,24.222,0.89273,2.3654,0.12352,0.28617
2.6027,22.811,0.94682,2.468,0.24889,0.22896
2.7493,21.223,1.0547,2.4832,0.31946,0.17952
2.7425,25.509,1.0505,2.4588,0.0050111,0.23829
2.7365,26.391,1.0662,2.5298,3.8216e-05,0.3758
2.828,24.166,1.0749,2.7669,0.10792,0.22113
2.8379,24.771,1.0798,2.8021,0.12155,0.10783
2.8863,25.393,1.1035,2.7731,0.059369,0.048595
2.9218,24.24,1.1146,2.8018,0.12045,0.1066
2.8907,22.154,1.0978,2.9004,0.34094,0.29728
2.9389,24.547,1.1397,2.8627,0.18291,0.46831
2.8909,22.973,1.1326,2.9976,0.35738,0.45872
2.9188,24.28,1.0675,3.0751,0.1618,0.53355
2.964,25.21,1.0176,3.1546,0.020131,0.30085
3.0064,23.964,1.0052,3.2084,0.04259,0.11473
3.0354,21.823,1.0064,3.1978,0.13593,0.29022
3.0078,25.226,0.95601,3.1738,0.15484,0.10294
2.8458,24.819,0.96274,3.0307,0.13064,0.35643
2.7999,23.596,1.0002,2.9559,0.27125,0.51661
2.9314,23.142,0.98717,2.9788,0.19362,0.56107
3.0373,22.081,0.95915,3.0348,0.019861,0.43916
2.9507,19.509,0.9746,3.0577,0,0.20895
2.936,19.643,0.98931,3.0987,0,0.24354
3.1064,19.669,0.98664,3.1143,0,0.178
3.1952,21.852,0.99589,3.0469,0,0.26963
3.198,23.909,0.9924,3.0661,0.20415,0.24177
3.2377,23.107,1.0091,3.0864,0.29726,0.25037
3.3716,19.356,1.0652,2.9989,0.064923,0.42173
3.3177,19.642,1.0599,3.0091,0.29708,0.16181
3.3139,19.488,0.9865,3.1477,0.056374,0.33905
3.4384,18.565,1.0107,3.1403,0,0.2856
3.4427,18.817,0.99924,3.1352,0,0.26621
3.2392,21.206,0.99938,3.1559,0,0.22123
2.9525,24.647,1.0771,3.1668,0.016407,0.048446
3.0027,24.292,1.056,3.1898,0.11077,0.07744
3.1623,22.046,1.0511,3.1086,0.0835,0.15491
3.3718,22.817,0.98355,3.16,0.027304,0.18459
3.558,23.329,0.88583,3.1597,0.036951,0.22159
3.6195,23.512,0.84324,3.1553,0.053657,0.25958
3.5209,24.474,0.9046,3.2313,0,0.27865
3.4452,24.73,0.94447,3.1644,0,0.33231
3.2286,24.524,0.99587,3.2224,0,0.33702
3.148,23.255,1.0714,3.1268,0.18851,0.34392
3.1524,23.143,1.0711,3.2078,0.15529,0.36759
3.1587,23.79,1.0395,3.3759,0.025853,0.39888
3.1027,23.547,1.0693,3.3571,0.15065,0.37554
3.001,21.957,1.1312,3.1237,0.54812,0.11525
2.9609,23.079,1.0282,3.139,0.11013,0.4106
2.8487,23.56,1.0059,3.1008,0.035387,0.47153
2.7854,24.235,1.0671,3.1337,0.057686,0.45697
2.7691,25.151,1.1224,3.1686,0.041909,0.43263
2.7609,25.505,1.0938,3.1078,0,0.39146
2.8721,23.752,1.0829,3.1693,0,0.37157
2.9169,24.205,1.0996,3.2671,0.012913,0.27601
2.9343,23.956,1.0982,3.2989,0.011474,0.33527
3.1092,24.462,1.0602,3.2958,0.035169,0.32997
3.2938,23.729,1.0016,3.2516,0.045801,0.2442
3.2662,20.055,0.95779,3.1795,0.0023333,0.18627
3.2498,19.954,0.95781,3.2469,0.017054,0.18857
3.3379,22.149,0.91893,3.2157,0.0063119,0.17414
3.3187,23.174,0.96402,3.1758,0.013428,0.24239
3.298,24.273,1.0003,3.0881,0.35712,0.28593
3.3189,24.794,1.0188,2.9999,0.5303,0.22536
3.3629,23.699,1.0494,2.9781,0.0096391,0.10051
3.3934,23.316,1.0334,2.9565,0.00042487,0.2491
3.4254,23.985,1.047,2.9915,0.18627,0.22973
3.433,23.567,1.0302,3.0506,0.091363,0.23535
3.4063,20.26,0.99207,3.0255,0.10801,0.32195
3.3624,16.658,0.97176,2.9659,0.21223,0.37205
3.3321,16.284,0.99987,2.9715,0.1705,0.2629
3.3336,15.979,1.0244,2.9345,0.13686,0.22617
3.2561,17.655,1.0551,2.998,0.17646,0.2534
3.1122,18.376,1.1294,3.0419,0.13701,0.19592
3.1181,17.455,1.1861,3.0852,0.11073,0.14824
3.2094,16.126,1.2004,3.111,0.1115,0.17172
3.192,16.037,1.1832,3.1059,0.099623,0.2502
3.144,16.047,1.157,3.1808,0.086492,0.22513
3.137,16.146,1.2012,3.2379,0.054685,0.069428
3.1277,15.967,1.1962,3.2026,0.068092,0.2116
3.1387,15.874,1.1895,3.158,0.13035,0.50144
3.1626,15.924,1.1909,3.1115,0.19765,0.57104
3.1879,15.959,1.1708,3.0488,0.21682,0.24395
3.2817,15.988,1.0864,3.123,0.20589,0.4721
3.2263,15.874,1.108,3.0429,0.17153,0.15214
3.2491,15.953,1.1609,3.0027,0.17404,0.22804
3.2927,15.982,1.1797,3.064,0.099654,0.26234
3.3182,16.3,1.1728,3.1083,0.094157,0.23782
3.3321,17.178,1.1847,3.0038,0.35151,0.35593
3.3941,16.832,1.1873,3.0434,0.48818,0.11388
3.3935,16.911,1.1798,3.0419,0.50917,0.25653
3.3823,16.999,1.1836,3.0643,0.50571,0.29087
3.3973,17.088,1.2056,3.1079,0.54688,0.29754
3.4168,17.136,1.2163,3.1455,0.55665,0.32063
3.4011,17.075,1.1825,3.157,0.42632,0.30365
3.4111,16.948,1.1564,3.2052,0.34736,0.039409
3.4189,17.007,1.1474,3.2479,0.33747,0.050583
3.4106,17.03,1.1158,3.2829,0.37898,0.083945
3.405,17.071,1.0855,3.3157,0.41265,0.10605
3.4126,17.07,1.0698,3.3263,0.43659,0.11463
3.4192,16.944,1.069,3.302,0.46899,0.11579
3.34,16.981,1.0861,3.3484,0.39919,0.10425
3.2432,18.715,1.0561,3.1331,0.28564,0.32464
3.2922,17.786,1.0893,3.0345,0.27125,0.21335
3.3091,17.883,1.1145,2.9822,0.24804,0.1976
3.2796,19.153,1.1159,2.9331,0.21065,0.30791
3.3129,18.932,1.1206,2.9081,0.22439,0.26626
3.3499,17.738,1.0749,2.9539,0.20581,0.21415
3.347,16.391,1.1035,2.9624,0.11682,0.27016
3.3418,16.023,1.1077,2.9734,0.073635,0.16808
3.3538,16.063,1.1091,2.9567,0.067853,0.19062
3.366,16.163,1.1082,2.9352,0.069209,0.26995
3.338,16.524,1.093,2.9535,0.05815,0.14814
3.242,18.26,1.1277,2.93,0.093989,0.25822
3.2972,16.737,1.0716,2.9857,0.072833,0.20997
3.3322,16.222,1.0567,3.0983,0.095652,0.14404
3.3045,16.133,1.0313,3.1875,0.10095,0.11843
3.263,16,0.98858,3.22,0.060071,0.12696
3.297,15.917,0.98171,3.2182,0.00060961,0.15179
3.3864,15.963,1.0899,3.2371,0.0056864,0.36495
3.4196,15.929,1.1225,3.1689,0.0014289,0.089576
3.4095,16.391,1.1267,3.1314,0.1662,0.065963
3.4183,17.128,1.1077,3.0883,0.34544,0.16298
3.4707,17.275,1.0874,3.0795,0.31996,0.22896
3.5328,16.28,1.0889,3.1702,0.046617,0.23139
3.4759,17.466,1.0509,3.1412,0.44768,0.33844
3.4992,17.072,1.0885,3.0976,0.41145,0.29478
3.4719,16.911,1.0897,3.0844,0.42393,0.17944
3.4339,16.956,1.0791,3.0591,0.42687,0.082953
3.3721,17.012,1.0497,3.0146,0.39509,0.051002
3.244,16.988,0.97465,2.9821,0.37575,0.071673
3.2131,17.052,0.95383,2.9683,0.31676,0.0768
3.1582,17.162,0.93966,2.962,0.25835,0.15667
3.1684,17.029,0.94288,2.9632,0.26775,0.31058
3.1985,17.076,0.97482,2.9775,0.24622,0.26785
3.2369,17.248,1.026,2.9627,0.24005,0.092665
3.3004,17.118,1.0745,2.875,0.3864,0.098095
3.282,17.226,1.1364,2.9052,0.47381,0.074025
3.3311,17.242,1.1449,2.8795,0.41046,0.076997
3.2946,18.071,1.1259,2.9161,0.5112,0.073184
3.2695,18.012,1.1247,2.9126,0.63492,0.040113
3.28,17.45,1.1507,2.8618,0.67212,0.003493
3.2647,18.272,1.1731,2.8568,0.6289,0.014441
3.2765,17.381,1.1487,2.8669,0.60646,0.021224
3.3472,17.255,1.1891,2.9008,0.49817,0.20942
3.3618,17.143,1.1691,2.8912,0.37872,0.33027
3.3971,17.099,1.1324,2.9274,0.34666,0.36189
3.4449,17.16,1.1296,2.9994,0.34161,0.34126
3.4122,17.235,1.1782,2.9949,0.21266,0.31886
3.3632,17.206,1.2188,2.9043,0.22506,0.28287
3.2504,17.077,1.2352,2.8779,0.16335,0.26273
3.193,17.085,1.2166,2.8482,0.15861,0.2563
3.2047,17.183,1.2009,2.8458,0.20808,0.20791
3.2534,17.192,1.192,2.8697,0.2971,0.1542
3.2898,16.981,1.1674,2.8856,0.40752,0.196
3.3285,17.227,1.2172,2.9548,0.4276,0.20379
3.3385,17.313,1.1846,2.9838,0.3799,0.20004
3.3225,17.131,1.2028,2.9729,0.35083,0.20817
3.3424,17.101,1.2272,2.9728,0.34474,0.22111
3.3928,17.162,1.205,3.0056,0.26332,0.20151
3.3941,17.018,1.1336,3.0537,0.015446,0.11885
3.3031,18.953,1.1942,3.1029,0.18121,0.16078
3.3902,17.943,1.1427,3.1247,0.16759,0.17303
3.383,17.41,1.0985,3.1521,0.2039,0.23182
3.3284,17.271,1.0576,3.0745,0.28835,0.28384
3.2944,17.154,1.0252,2.9616,0.33192,0.29985
3.2977,17.046,1.0296,3.0311,0.22494,0.29991
3.2769,17.017,1.0464,3.0171,0.022552,0.28238
3.2732,16.827,1.0353,3.0248,0,0.29812
3.2221,17.825,1.0507,3.0075,0.37842,0.26771
3.2094,17.964,1.0781,3.0348,0.5293,0.23603
3.2436,16.984,1.0945,3.0725,0.32371,0.24492
3.2367,16.867,1.0783,2.979,0.30927,0.29963
3.2478,16.33,0.96282,2.8012,0.62955,0.36841
3.2748,16.135,0.9114,2.8227,0.17541,0.36737
3.327,16.283,0.92981,2.89,0.02073,0.31208
3.3897,16.368,1.0005,2.9668,0.087498,0.26866
3.4547,16.309,1.0674,3.0114,0.21952,0.29578
3.5186,16.414,1.0599,2.9918,0.4097,0.39568
3.5001,16.41,1.0501,3.1727,0.50376,0.2995
3.5012,17.405,1.0037,3.2636,0.54715,0.36547
3.4924,17.2,1.0013,3.2447,0.48979,0.43559
3.443,16.863,1.0285,3.1905,0.40224,0.55101
3.413,16.927,1.0398,3.1874,0.36758,0.65543
3.5199,16.729,0.99313,3.2771,0.4356,0.58533
3.506,17.658,0.9673,3.2493,0.5628,0.57315
3.5559,17.814,1.0099,3.3413,0.51654,0.72472
3.6047,18.046,1.0683,3.3139,0.43191,0.77454
3.6249,18.134,1.07,3.3406,0.40649,0.80168
3.5757,18.195,1.0571,3.3724,0.4797,0.90407
3.4328,18.766,1.165,3.1091,0.59358,1.0699
3.555,18.021,1.0952,3.3326,0.36091,0.89288
3.5916,18.41,1.0749,3.3368,0.69425,0.93465
3.6111,18.536,1.0761,3.3289,0.81748,0.96041
3.6186,18.462,1.0997,3.3567,0.76231,0.95868
3.6146,18.391,1.1359,3.4253,0.73243,0.96517
3.6099,18.281,1.1572,3.5134,0.88561,0.99675
3.6077,17.937,1.1359,3.4438,1.124,0.89924
3.6086,17.986,1.1491,3.4877,1.1607,0.91326
3.5716,17.456,1.1685,3.5017,1.1836,0.72626
3.5566,17.024,1.185,3.5119,1.2034,0.58064
3.3389,16.514,1.2189,3.3125,1.0782,0.80271
2.4957,14.642,1.307,2.5368,0.60702,1.526
2.4745,14.686,1.3331,2.5978,0.36382,1.662
2.478,14.768,1.3145,2.6124,0.35019,1.7275
2.5074,14.799,1.3512,2.6518,0.61909,1.6751
2.5112,15.421,1.3786,2.6901,0.73205,1.6103
2.5022,15.894,1.3746,2.695,0.52493,1.5482
2.5721,14.066,1.4093,2.6616,0.33875,1.3669
2.5966,13.965,1.3779,2.6129,0.30187,1.2987
2.5786,12.987,1.3474,2.5824,0.27469,0.88609
3.2091,15.582,1.3116,3.0079,0.8229,1.0164
3.4822,17.104,1.2888,2.91,1.4322,0.9713
3.1008,15.947,1.2956,2.1928,1.7238,0.53455
3.1733,17.064,1.334,2.237,1.8851,0.59152
3.2123,17.309,1.3537,2.2517,1.9696,0.59027
3.3057,17.433,1.3784,2.3299,2.0554,0.61908
3.3374,17.504,1.4085,2.3519,2.1155,0.66688
3.3085,17.527,1.4441,2.3401,2.1223,0.7543
3.2986,17.528,1.4867,2.3526,2.1128,0.91664
3.4228,17.57,1.5397,2.4307,2.1909,1.1832
3.4871,17.567,1.5906,2.4789,2.1983,1.4183
3.5104,17.582,1.6759,2.458,2.2336,1.5115
3.5447,17.66,1.6919,2.4943,2.3175,1.5558
3.5024,17.525,1.682,2.5443,2.3864,1.6532
3.3931,17.235,1.6871,2.5874,2.4245,1.8042
3.3921,17.383,1.6859,2.6902,2.5106,1.8733
3.3528,18.003,1.6925,2.7354,2.6316,1.888
3.5613,18.112,1.6897,2.7711,2.6359,1.9354
3.6228,18.167,1.7036,2.784,2.642,1.953
3.6635,18.198,1.6999,2.7839,2.6606,1.9764
3.7617,18.188,1.6695,2.7893,2.683,2.0352
3.7177,18.206,1.6631,2.8112,2.7108,2.1107
3.483,18.118,1.696,2.7313,2.6324,2.2148
3.4372,18.091,1.692,2.8088,2.568,2.2686
3.3625,18.832,1.6853,2.8564,2.5748,2.3453
3.3409,19.49,1.6852,2.8751,2.5873,2.392
3.4171,19.503,1.6951,2.8955,2.5825,2.3832
3.4567,19.407,1.7139,2.9149,2.6477,2.3789
3.4715,18.215,1.6244,3.0774,2.7157,2.2018
3.4891,19.117,1.6703,3.0519,2.6132,2.3525
3.4973,19.581,1.6944,3.0097,2.5589,2.4289
3.5084,19.566,1.6905,3.0065,2.5555,2.4671
3.5335,19.533,1.6813,3.0342,2.5709,2.5322
3.5695,19.508,1.6627,3.0421,2.6171,2.5308
3.6033,19.56,1.6641,2.9995,2.5933,2.4874
3.5938,19.54,1.6493,3.0037,2.5689,2.4823
3.6162,19.544,1.6342,3.0633,2.5653,2.4433
3.6654,19.612,1.6504,3.1764,2.5685,2.4057
3.709,19.707,1.6942,3.2878,2.559,2.4167
3.7185,19.722,1.7033,3.2805,2.5268,2.4784
3.7286,19.707,1.7111,3.2571,2.4499,2.4402
3.6323,19.577,1.7295,3.1847,2.4076,2.3915
3.6472,19.535,1.7759,3.2326,2.4477,2.339
3.7281,19.527,1.8256,3.3178,2.5661,2.3025
3.7598,19.49,1.8596,3.3569,2.6958,2.2988
3.6776,19.477,1.8884,3.4085,2.7155,2.3278
3.7323,19.479,1.8433,3.5283,2.8351,2.2865
3.7029,19.463,1.8467,3.6563,2.891,2.2933
3.7353,19.443,1.8566,3.7086,2.8751,2.305
3.7838,19.455,1.9117,3.7245,2.807,2.2936
3.7963,19.481,1.9982,3.7489,2.7394,2.2537
3.8231,19.4,1.9798,3.7621,2.756,2.2119
3.8593,19.317,2.0123,3.7922,2.8851,2.2676
3.9123,19.373,2.0349,3.7374,2.8924,2.2715
3.9716,19.357,2.0515,3.7303,2.9035,2.2877
3.9775,19.328,2.0603,3.7475,2.9253,2.3341
3.9253,19.352,2.0508,3.7377,2.9533,2.3808
3.928,19.341,2.0047,3.7047,3.0309,2.3522
3.9324,19.317,1.9756,3.7072,2.9762,2.3474
3.914,19.274,1.9266,3.6509,3.0121,2.3927
3.8871,19.221,1.9288,3.5745,2.987,2.3859
3.8389,19.166,1.9238,3.506,2.8811,2.357
3.7655,19.109,1.892,3.4697,2.7648,2.3508
3.696,19.026,1.9609,3.4865,2.7632,2.3476
3.6933,18.952,1.9443,3.477,2.6654,2.3444
3.7293,18.903,1.9647,3.4894,2.6983,2.3277
3.7402,18.848,1.9999,3.5143,2.7357,2.3145
3.7574,18.826,2.0173,3.5379,2.7296,2.3229
3.7907,18.853,1.996,3.5504,2.6823,2.3385
3.746,18.858,1.9466,3.5545,2.6296,2.2925
3.743,18.828,1.967,3.5859,2.5673,2.3219
3.7264,18.841,1.9737,3.5661,2.5863,2.3258
3.7768,18.093,1.9303,3.4996,2.6576,2.3285
3.8079,17.326,1.8754,3.4333,2.7241,2.3099
3.7721,17.262,1.8469,3.4275,2.7524,2.2733
3.8191,17.359,1.8231,3.5294,2.7746,2.2951
3.8109,17.342,1.7853,3.6024,2.7747,2.2536
3.8768,17.584,1.7989,3.6859,2.7524,2.2041
3.9035,18.29,1.8558,3.7504,2.8067,2.1914
3.9185,18.871,1.8887,3.7899,2.838,2.209
3.9517,18.686,1.8443,3.8357,2.7829,2.1827
3.9232,17.691,1.7484,3.9645,2.8084,1.9613
3.9786,17.682,1.765,3.945,2.8629,1.9314
4.0252,18.535,1.8073,3.8107,2.909,2.0149
3.9916,18.977,1.8252,3.7346,2.9711,2.0201
3.9513,19.04,1.8302,3.7453,3.0443,1.9537
3.9653,19.103,1.8445,3.8036,3.1147,1.8954
3.9427,19.072,1.855,3.8673,3.1772,1.8866
4.0748,19.15,1.8874,3.8659,3.1596,1.8275
4.0923,19.188,1.9293,3.8324,3.1228,1.8067
4.1261,19.219,1.9717,3.8218,3.1635,1.7268
4.1147,19.234,2.0151,3.8244,3.2478,1.5321
4.0183,18.826,2.0641,3.8335,3.3084,1.1299
4.0223,16.867,2.1219,3.9114,3.3349,0.31768
3.9449,16.335,2.1301,4.069,3.3304,0.27256
4.0524,16.255,2.1453,4.1576,3.3346,0.21848
4.0022,16.123,2.1922,4.2697,3.3547,0.13242
3.9476,15.954,2.2696,4.4294,3.4048,0.05178
4.0416,15.885,2.3597,4.6178,3.4519,0.040759
3.9326,15.782,2.4376,4.7987,3.3598,0.15718
3.8355,15.728,2.5393,4.8865,3.3516,0.19297
3.9057,15.708,2.5995,4.9955,3.4007,0.13071
3.9914,15.747,2.6578,5.093,3.4004,0.058474
4.0621,15.764,2.7057,5.1409,3.4104,0.015029
4.2185,16.186,2.7239,5.2848,3.5768,0.0090085
4.7088,18.643,2.7231,6.0693,4.0507,0.040205
