2.061,15.809,0.5527,3.8507,0.60766,1.7983
2.1928,15.804,0.44911,3.9271,0.59047,1.9998
2.3859,14.038,0.73342,3.9759,1.413,2.0293
2.4684,13.959,0.79055,3.9782,1.8829,2.1519
2.4429,15.276,0.72454,3.9213,1.8345,2.3058
2.4413,15.979,0.81733,3.8451,1.6852,2.323
2.6812,14.363,0.97294,3.892,1.9902,2.1549
2.7052,13.523,1.1103,3.9177,1.938,1.8912
2.7348,13.452,1.1188,3.885,1.7789,1.9593
2.8477,13.622,1.0944,3.8116,1.7723,2.0736
2.9245,13.823,1.0752,3.7615,1.8366,2.1678
2.8696,14.042,1.055,3.7629,1.8221,2.2599
2.8564,14.324,0.9978,3.7168,1.81,2.3018
2.9266,14.468,1.0153,3.7408,1.8198,2.2446
3.0353,14.447,1.0288,3.8229,1.8769,2.1811
3.1058,14.52,1.1713,3.8479,1.9161,2.1363
3.1705,15.031,1.3328,3.8371,1.9421,2.1328
3.2329,16.15,1.357,3.8385,1.9426,2.1801
3.0998,17.568,1.2691,3.7974,1.7824,2.2642
3.1453,17.636,1.2772,3.7374,1.8067,2.2958
3.2045,17.663,1.2419,3.5477,1.8225,2.2917
3.2708,17.649,1.2031,3.5064,1.8466,2.2858
3.3423,17.179,1.2108,3.5725,1.8913,2.1981
3.3985,16.256,1.2695,3.6157,1.9303,2.0129
3.3719,16.364,1.2697,3.7095,1.8556,2.008
3.4558,16.499,1.3208,3.8021,1.867,2.1211
3.413,16.451,1.3202,3.8986,1.8957,2.1351
3.41,16.409,1.3081,3.986,1.8773,2.1398
3.4386,16.392,1.2903,4.0202,1.8646,2.1512
3.4334,16.581,1.2625,3.964,1.9087,2.1353
3.4353,17.801,1.2461,3.8347,1.8996,2.0413
3.469,17.682,1.2702,3.8134,1.787,2.0539
3.485,17.793,1.2445,3.9737,1.7697,2.0631
3.4959,17.349,1.21,4.0313,1.8081,1.9725
3.5089,16.8,1.1749,3.9987,1.8445,1.8847
3.5194,16.978,1.1333,4.0128,1.8481,1.9608
3.503,17.866,1.0941,4.0834,1.8713,2.2323
3.4836,17.935,1.1116,4.0551,1.8562,2.2049
3.5182,17.903,1.2699,3.9825,1.8418,2.1561
3.5881,17.846,1.3663,3.9582,1.7876,2.084
3.6508,17.83,1.372,3.9831,1.7556,2.0753
3.6649,17.885,1.3686,4.0116,1.8,2.1835
3.6193,17.942,1.4458,4.0199,1.7962,2.2301
3.6042,17.76,1.4558,4.0329,1.7126,2.2111
3.6184,17.718,1.4226,4.0426,1.6676,2.2112
3.5948,17.649,1.4298,4.0316,1.6151,2.1906
3.5748,17.509,1.4462,4.0221,1.5586,2.1369
3.6116,17.386,1.4167,4.057,1.5302,2.0741
3.6086,17.484,1.413,4.1723,1.552,2.0735
3.6926,17.442,1.452,4.1961,1.5141,1.9772
3.6767,17.437,1.4638,4.1995,1.4809,1.9395
3.6943,17.465,1.4434,4.1906,1.4976,1.9275
3.7153,17.169,1.4203,4.1212,1.5218,1.9022
3.6654,16.412,1.4561,3.9907,1.4916,1.8352
3.6568,16.266,1.6543,4.0298,1.4374,1.7189
3.7021,16.369,1.4932,4.0245,1.3885,1.7746
3.7631,16.387,1.4464,4.0847,1.3736,1.4255
3.8167,16.443,1.4385,4.1255,1.4024,1.2178
3.8545,16.506,1.4177,4.1324,1.4626,1.1649
3.8718,16.627,1.3834,4.1271,1.5356,1.0861
