1.9339,1.2489,1.9659,3.1574,0.049688,0.089207
2.1556,0.21265,1.9476,3.1072,1.2204,1.2289
2.2285,0.02324,2.0734,2.9623,0.64218,1.4879
2.36,0.019549,2.1074,3.3557,0.11716,1.2193
2.6022,0.055756,2.099,3.7616,0.57035,1.117
2.8289,0.15333,2.1447,3.6267,1.7725,1.4909
2.7067,0.14277,2.1433,3.5384,2.0285,1.5092
2.7873,0.2006,2.1916,3.6349,1.8947,1.3596
2.865,0.27349,2.1617,3.4433,1.4157,0.70218
2.936,0.19899,2.1212,3.4201,1.0056,0.45162
2.9315,0.07788,2.0909,3.4419,1.0391,0.4967
2.8584,0.086286,2.0813,3.341,1.5221,0.43063
2.9585,0.27268,2.1363,3.5018,1.7189,0.35468
3.129,0.31876,2.1577,3.3843,1.4331,0.21613
3.1859,0.21459,2.1965,3.4316,1.3736,0.16409
3.2599,0.17127,2.2101,3.4952,1.4677,0.16338
3.329,0.14917,2.1829,3.517,1.5404,0.15016
3.3313,0.086785,2.1104,3.5366,1.2575,0.090701
3.3004,0.17433,1.9792,3.698,0.026527,0.04893
3.2303,0.15105,1.9981,3.9499,0.015991,0.12424
3.1105,0.1101,2.0125,3.9086,0.041971,0.35612
3.0869,0.086184,2.0104,3.9057,0.073939,0.26726
3.1431,0.069596,1.9986,3.9662,0.071366,0.055802
3.2001,0.045459,1.9818,3.9696,0.026911,0.068773
3.2426,0.042346,1.9381,3.8589,0.03958,0.14201
3.3117,0.046671,1.9521,3.7924,0.030298,0.17466
3.4261,0.026543,1.9212,3.7084,0.014454,0.19728
3.4838,0.03422,1.9188,3.7374,0.0036694,0.19906
3.4744,0.1106,1.9226,3.7836,0.0037598,0.2032
3.4355,0.19631,1.8865,3.7247,0.011328,0.23122
3.3934,0.0037004,1.8389,3.6808,0.0086836,0.25464
3.3747,0.1016,1.8367,3.6626,0.017541,0.36537
3.3525,0.17725,1.8338,3.57,0.010864,0.79209
3.3191,0.20308,1.8617,3.5072,0.0073376,0.86477
3.3077,0.15382,1.9,3.5168,0.0058721,0.69477
3.3341,0.047095,1.9186,3.5645,0.0014358,0.66226
3.3153,0.013558,1.9416,3.5183,0.0095153,0.66666
3.2683,0.0023831,1.9492,3.6294,0.01589,0.57569
3.2112,0,1.9504,3.6909,0.0066516,0.69337
3.3225,0.077904,2.0277,3.6617,0.65139,0.88268
3.4009,0.15183,2.1265,3.6101,0.9346,0.9226
3.285,0.14494,2.1493,3.6115,0.18374,0.76566
3.5093,0.24158,2.0948,3.6031,1.2405,0.92153
3.5528,0.21372,2.0934,3.672,1.2135,0.95964
3.564,0.13885,2.1035,3.6086,1.2904,1.007
3.5313,0.16607,2.0909,3.4853,0.96084,1.0046
3.4993,0.21937,2.0452,3.3929,0.51979,1.0109
3.5134,0.15845,1.9881,3.3764,0.43166,1.0421
3.5224,0.037658,1.9915,3.3481,0.22007,0.79261
3.5908,0.15116,1.9471,3.3681,0.16011,0.8248
3.6232,0.16479,1.9403,3.4623,0.13721,0.80471
3.6508,0.20546,1.9499,3.5641,0.23396,0.70309
3.4558,0.30805,1.9055,3.7086,0.2418,0.65709
2.9596,0.41729,1.7848,3.9083,0.0033973,0.76978
2.9231,0.41538,1.7793,3.9218,0.02384,0.78145
2.6774,0.12591,1.8067,3.7232,0.38593,0.98849
2.9186,0.10259,1.8234,3.678,0.17217,0.86665
3.0813,0.11985,1.8268,3.7067,0.047299,0.76505
2.9601,0.21048,1.8171,3.7262,0.12904,0.80371
2.7407,0.40468,1.8211,3.7079,0.22076,0.82233
2.9672,0.15796,1.9464,3.7468,0.38348,0.33344
3.0022,0.064788,1.926,3.8291,0.45345,0.48806
3.0414,0.046135,1.877,3.7595,0.59959,0.53607
3.0472,0.045375,1.8043,3.6906,0.65473,0.51223
3.0516,0.068945,1.6842,3.6483,0.44264,0.41924
3.1077,0.13122,1.5237,3.5935,0,0.31793
3.173,0.14181,1.4757,3.5847,0,0.60222
3.0749,0.16172,1.5279,3.5592,0.12126,0.3463
3.0353,0.095441,1.4967,3.6214,0.35202,0.29044
3.0368,0.12393,1.48,3.6604,0.43423,0.29284
3.0413,0.1676,1.4614,3.6652,0.39232,0.2766
3.0259,0.072629,1.3881,3.6904,0.3872,0.25882
3.0283,0.03882,1.3725,3.7584,0.37421,0.31002
3.0671,0.020613,1.3313,3.7746,0.36208,0.34294
3.0865,0.023113,1.349,3.7379,0.36635,0.52634
3.0444,0.078193,1.3589,3.7079,0.41084,0.64961
3.0055,0.14068,1.3425,3.6669,0.50438,0.7119
3.0377,0.13749,1.3266,3.5799,0.61984,0.8176
2.9764,0.075115,1.3569,3.54,0.64267,0.8772
3.0572,0.10458,1.3525,3.4718,0.65659,0.84886
3.1583,0.092114,1.3109,3.4507,0.50374,0.71212
3.226,0.056508,1.3225,3.5781,0.42185,0.55588
3.2405,0.057637,1.3478,3.7414,0.42477,0.45633
3.2156,0.13096,1.3091,3.766,0.40739,0.43647
3.2035,0.1563,1.3368,3.7825,0.48354,0.39825
3.1511,0.073036,1.301,3.7476,0.49645,0.42184
3.1816,0.053027,1.2557,3.715,0.48553,0.51302
3.2286,0.059197,1.2503,3.6596,0.50629,0.57811
3.2604,0.063992,1.2993,3.6129,0.51085,0.60774
3.3009,0.060909,1.3708,3.6255,0.43402,0.69195
3.4458,0.049907,1.3529,3.6614,0.42361,1.0497
3.4765,0.068525,1.3706,3.6019,0.36521,1.127
3.4321,0.22004,1.3466,3.4759,0.3009,1.1157
3.4479,0.22155,1.3431,3.3123,0.32506,1.1292
3.5152,0.12277,1.3536,3.2132,0.40167,1.1687
3.5394,0.13299,1.343,3.2644,0.43279,1.1637
3.5334,0.027247,1.3999,3.3011,0.46517,1.076
3.5026,0.12602,1.4647,3.6207,1.1066,1.1761
3.5126,0.065201,1.52,3.7574,1.2015,1.3818
